Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu thuần,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Doanh thu hoạt động tài chính,Chi phí tài chính,Trong đó: Chi phí lãi vay,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý doanh  nghiệp,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận khác,Lãi/ lỗ từ công ty liên doanh (trước 2015),Tổng lợi nhuận kế toán trước thuế,Chi phí thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi ích của cổ đông thiểu số,Cổ đông của Công ty mẹ,Lãi cơ bản trên cổ phiếu,Lãi trước thuế,Khấu hao TSCĐ,Tổng lợi nhuận kế toán trước thuế,Lợi nhuận sau thuế thu nhập doanh nghiệp
5,13,ABS,DV Nông nghiệp Bình Thuận,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5,2020,Đã kiểm toán,1103996073104.00,1103963430657.00,83983363806.00,339707902.00,-8135932745.00,-8135932745.00,0.00,-8044270063.00,-9014558649.00,59128310251.00,1018410504.00,0.00,60146720755.00,-12237053281.00,47909667474.00,0.00,47909667474.00,1280.00,,,75128292000.00,60102633600.00
5,13,ABS,DV Nông nghiệp Bình Thuận,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5,2021,Đã kiểm toán,1198699189061.00,1198652069061.00,58431462035.00,72853683993.00,-33498921727.00,-33363592601.00,0.00,-6787143285.00,-8972183476.00,82026897540.00,-38143645.00,0.00,81988753895.00,-16636808275.00,65351945620.00,0.00,65351945620.00,788.00,,,90000000000.00,72000000000.00
5,13,ABS,DV Nông nghiệp Bình Thuận,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5,2022,Chưa kiểm toán,1605396430616.00,1605336430616.00,87751610949.00,12275233468.00,-44263638100.00,-44261733419.00,0.00,-6051108067.00,-14031541636.00,35680556614.00,-1809253534.00,0.00,33871303080.00,-11331611836.00,22539691244.00,0.00,22539691244.00,268.00,33871303080.00,808566264.00,86000000000.00,64000000000.00
5,13,ABS,DV Nông nghiệp Bình Thuận,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",5,2023,Đã kiểm toán,1025222515712.00,1025222515712.00,38697973956.00,104657853165.00,-76016484354.00,-76015457355.00,0.00,-5852109940.00,-38766279452.00,22720953375.00,-487806475.00,0.00,22233146900.00,-13946137229.00,8287009671.00,0.00,8287009671.00,98.00,22233146900.00,970409606.00,86000000000.00,64000000000.00
5,13,ABS,DV Nông nghiệp Bình Thuận,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",5,2024,Chưa kiểm toán,396140857414.00,396140857414.00,6291310700.00,28359327129.00,-36445218633.00,-36444042410.00,0.00,-4916646043.00,18241261841.00,11530034994.00,-1957118973.00,0.00,9572916021.00,-7013514880.00,2559401141.00,0.00,2559401141.00,32.00,,,86000000000.00,64000000000.00
5,14,ABT,Thủy sản Bến Tre,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2020,Chưa kiểm toán,331313624769.00,318110066173.00,37125898759.00,11164165362.00,-4147116425.00,-2918020521.00,0.00,-17811678237.00,-11063570679.00,15267698780.00,1097561286.00,0.00,16365260066.00,-2077206509.00,14288053557.00,0.00,13850533114.00,1243.00,16365260066.00,7198273039.00,35000000000.00,28000000000.00
5,14,ABT,Thủy sản Bến Tre,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2021,Chưa kiểm toán,343461764566.00,341647434418.00,64776903189.00,19862856484.00,-4113160778.00,-2063842024.00,0.00,-33913210227.00,-11140817398.00,35472571270.00,906134992.00,0.00,36378706262.00,-2585497468.00,33793208794.00,0.00,33793208794.00,2726.00,36378706262.00,7996373612.00,50000000000.00,45000000000.00
5,14,ABT,Thủy sản Bến Tre,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2022,Chưa kiểm toán,617431964793.00,616639119539.00,116775945460.00,26927286256.00,-12296370319.00,-3206042792.00,0.00,-46048809483.00,-15289588029.00,70068463885.00,-80192766.00,0.00,69988271119.00,-5699169886.00,64289101233.00,0.00,64289101233.00,5513.00,69988271119.00,9252799357.00,60000000000.00,48000000000.00
5,14,ABT,Thủy sản Bến Tre,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2023,Đã kiểm toán,532793012065.00,532664144385.00,83591327478.00,30994469349.00,-8177937085.00,-4899911457.00,0.00,-17661570715.00,-18480972114.00,70265316913.00,179696552.00,0.00,70445013465.00,-6573419484.00,63871593981.00,0.00,63871593981.00,4900.00,70445013465.00,11377979698.00,60000000000.00,48000000000.00
5,14,ABT,Thủy sản Bến Tre,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2024,Chưa kiểm toán,574212515281.00,574119095281.00,107555717064.00,31864223229.00,-5719131867.00,-3770065622.00,0.00,-23118124999.00,-19519506576.00,91063176851.00,213762172.00,0.00,91276939023.00,-9520886456.00,81756052567.00,0.00,81756052567.00,6942.00,91276939023.00,12689013639.00,60000000000.00,48000000000.00
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2020,Chưa kiểm toán,,157497866087.00,82335173404.00,5486.00,-57608.00,0.00,0.00,0.00,-42228619597.00,40106501685.00,-105569967.00,0.00,40000931718.00,-5765677504.00,34235254214.00,0.00,34235254214.00,862.00,40000931718.00,1882182291.00,,
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2021,Chưa kiểm toán,,401288878849.00,215939432409.00,0.00,-11188191407.00,-11188136775.00,0.00,0.00,-72045754342.00,132705486660.00,101827637.00,0.00,132807314297.00,-27721557062.00,105085757235.00,0.00,105085757235.00,1663.00,132807314297.00,1902324950.00,,
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2022,Chưa kiểm toán,,363638445420.00,231894108470.00,2609325551.00,-52869738994.00,-52869738994.00,0.00,0.00,-71211966307.00,110421728720.00,-150137865.00,0.00,110271590855.00,-22725463399.00,87546127456.00,0.00,87546127456.00,870.00,110271590855.00,3672044489.00,158387989968.00,126710391974.00
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2023,Đã kiểm toán,,292783052713.00,214646001237.00,12129587115.00,-52441609563.00,-52441609563.00,0.00,0.00,-80218786122.00,94115192667.00,-150479924.00,0.00,93964712743.00,-20110551774.00,73854160969.00,0.00,73854160969.00,714.00,93964712743.00,5011551236.00,158387989968.00,126710391974.00
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2024,Chưa kiểm toán,,379455976931.00,270307841003.00,2270859522.00,-56723163320.00,-56723163320.00,0.00,0.00,-73935646814.00,141919890391.00,-2149386941.00,0.00,139770503450.00,-29503676054.00,110266827396.00,0.00,110266827396.00,0.00,139770503450.00,5192445948.00,158387989968.00,126710391974.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2020,Đã kiểm toán,,,,,,,,,,,,0.00,9595888000000.00,-1913065000000.00,7682823000000.00,0.00,7682823000000.00,3511.00,,,10602000000000.00,8481600000000.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2021,Đã kiểm toán,,,,,,,,,,,,0.00,11998112000000.00,-2395366000000.00,9602746000000.00,0.00,9602746000000.00,3498.00,,,15018000000000.00,12014400000000.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2022,Đã kiểm toán,,,,,,,,,,,,0.00,17114208000000.00,-3426015000000.00,13688193000000.00,0.00,13688193000000.00,4008.00,,,20058000000000.00,16046400000000.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2023,Đã kiểm toán,,,,,,,,,,,,0.00,20067999000000.00,-4023266000000.00,16044733000000.00,0.00,16044733000000.00,4092.00,,,20058000000000.00,16046400000000.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2024,Chưa kiểm toán,,,,,,,,,,,,0.00,21005871000000.00,-4216103000000.00,16789768000000.00,0.00,16789768000000.00,3669.00,,,20058000000000.00,16046400000000.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2020,Chưa kiểm toán,484924186610.00,484860108810.00,132967850019.00,2835628784.00,-13155003563.00,-13155003563.00,0.00,-15581745190.00,-29649624789.00,77417105261.00,1384758135.00,0.00,78801863396.00,-13771242750.00,65030620646.00,5715054432.00,59315566214.00,5179.00,78801863396.00,9133588071.00,86389686776.00,69559709421.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2021,Chưa kiểm toán,352999336076.00,352999336076.00,72982833282.00,21022450083.00,-24501646303.00,-22403254196.00,0.00,-9090607747.00,-16889580038.00,43523449277.00,3739346867.00,0.00,47262796144.00,-8765393892.00,38497402252.00,892356173.00,37605046079.00,764.00,47091429995.00,5429679807.00,120130097137.00,96552037709.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2022,Chưa kiểm toán,642242686748.00,642233570321.00,102449431390.00,52925479357.00,-23626526934.00,-23626526934.00,0.00,-14415686294.00,-18798960265.00,98533737254.00,4672467338.00,0.00,103206204592.00,-21612546413.00,81593658179.00,-736536294.00,82330194473.00,860.00,103206204592.00,4251203156.00,122481183038.00,98432906431.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2023,Đã kiểm toán,651590436819.00,651590436819.00,126557693605.00,17683011782.00,-44623825944.00,-44623825944.00,0.00,-13138682809.00,-17043068730.00,69435127904.00,17906576595.00,0.00,87341704499.00,-17186995002.00,70154709497.00,655231848.00,69499477649.00,662.00,87341704499.00,3677672649.00,122481183038.00,98432906431.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2024,Chưa kiểm toán,703993977474.00,703993977474.00,109683471516.00,13371115490.00,-40823583062.00,-40823583062.00,1245000000.00,-6711386471.00,-13168507637.00,63596109836.00,4147789542.00,0.00,67743899378.00,-14730462935.00,53013436443.00,325640236.00,52687796207.00,502.00,67743899378.00,3018660803.00,122481183038.00,98432906431.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2020,Chưa kiểm toán,294695478559.00,294695478559.00,57857094737.00,281681467.00,-1683321053.00,-1663894388.00,0.00,-11658832706.00,-21468198899.00,23328423546.00,487685218.00,0.00,23816108764.00,-4745382288.00,19070726476.00,0.00,19070726476.00,4501.00,23816108764.00,5280769301.00,16000000000.00,12800000000.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2021,Chưa kiểm toán,251196194286.00,251196194286.00,54426206968.00,519586294.00,-2168491806.00,-2031933286.00,0.00,-7699921227.00,-19824816758.00,25252563471.00,-1318668497.00,0.00,23933894974.00,-4709338995.00,19224555979.00,0.00,19224555979.00,4663.00,23933894974.00,5233617679.00,16000000000.00,12800000000.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2022,Chưa kiểm toán,313255998102.00,313255998102.00,47968851553.00,361095597.00,-3172910774.00,-3131382912.00,0.00,-4085878658.00,-19834497945.00,21236659773.00,314062150.00,0.00,21550721923.00,-4296784385.00,17253937538.00,0.00,17253937538.00,5656.00,21550721923.00,5764760201.00,16000000000.00,12800000000.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2023,Đã kiểm toán,295481188173.00,295481188173.00,53267414286.00,342794151.00,-4097485190.00,-4021561999.00,0.00,-8986694807.00,-21945996880.00,18580031560.00,26655872.00,0.00,18606687432.00,-3736299764.00,14870387668.00,0.00,14870387668.00,4874.00,18606687432.00,4771200290.00,16000000000.00,12800000000.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,,,,,,,,,,,,,,,,,,,,,,,,16000000000.00,12800000000.00
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2020,Chưa kiểm toán,3781468964050.00,3753605045436.00,1017962191799.00,109690865720.00,-18526863293.00,-12839105796.00,0.00,-442795174301.00,-107320377926.00,559010641999.00,2668839041.00,0.00,561679481040.00,-69701545638.00,491977935402.00,0.00,491977935402.00,5633.00,561679481040.00,114379203711.00,688750000000.00,551000000000.00
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2021,Chưa kiểm toán,3312950679602.00,3293507585511.00,895894751030.00,154068436757.00,-24158148267.00,-21480945050.00,0.00,-383770408773.00,-100092496584.00,541942134163.00,4474456282.00,0.00,546416590445.00,-95137367611.00,451279222834.00,0.00,451279222834.00,4513.00,546416590445.00,114701008697.00,687625000000.00,550100000000.00
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2022,Chưa kiểm toán,4509669871101.00,4475478438823.00,1337846305316.00,175304539586.00,-56857728070.00,-31879418791.00,8000000000.00,-547870944173.00,-167893855307.00,748528317352.00,3408315788.00,0.00,751936633140.00,-136355343805.00,615581289335.00,0.00,615581289335.00,4577.00,751936633140.00,110500933112.00,835000000000.00,668000000000.00
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2023,Đã kiểm toán,3778719611534.00,3762129251748.00,1107613063302.00,159561172686.00,-45348374449.00,-38839429154.00,1849234733.00,-522386144114.00,-172404565592.00,528884386566.00,11260479500.00,0.00,540144866066.00,-103428065484.00,436716800582.00,-1470000.00,436718270582.00,2896.00,540144866066.00,104130491627.00,835000000000.00,668000000000.00
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2024,Chưa kiểm toán,4025384086235.00,3980864021638.00,1251359909087.00,163438456957.00,-36180759867.00,-27561125015.00,248371943.00,-493750736506.00,-310259677423.00,574855564191.00,-50961930263.00,0.00,523893633928.00,-103778562448.00,420115071480.00,0.00,420115071480.00,2786.00,523893633928.00,101060784385.00,835000000000.00,668000000000.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2020,Chưa kiểm toán,959133319943.00,951757295297.00,150058375947.00,4451534563.00,-46525201004.00,-44709970671.00,0.00,-44409369533.00,-31160991274.00,32414348699.00,-1332272377.00,0.00,31082076322.00,-2898671415.00,28183404907.00,0.00,28183404907.00,562.00,31082076322.00,43492342097.00,80000000000.00,64000000000.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2021,Chưa kiểm toán,1224022685706.00,1213721451306.00,154426494692.00,5231769617.00,-34447397726.00,-32052204485.00,0.00,-48034687524.00,-28988215361.00,48187963698.00,-384666507.00,0.00,47803297191.00,-5715121632.00,42088175559.00,0.00,42088175559.00,839.00,47803297191.00,42696999040.00,200000000000.00,160000000000.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2022,Chưa kiểm toán,1174022468086.00,1166952761236.00,275259120853.00,11079443276.00,-37282971944.00,-33702743572.00,0.00,-68457004014.00,-43930779726.00,136667808445.00,-1975745800.00,0.00,134692062645.00,-16744232560.00,117947830085.00,0.00,117947830085.00,2351.00,134692062645.00,37994055570.00,80000000000.00,64000000000.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2023,Đã kiểm toán,1117774370779.00,1116700500707.00,165796017322.00,8377950336.00,-46524075365.00,-44869732315.00,0.00,-66960002328.00,-43032700058.00,17657189907.00,-3908689755.00,0.00,13748500152.00,-3895756690.00,9852743462.00,0.00,9852743462.00,196.00,13748500152.00,34583281139.00,80000000000.00,64000000000.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2024,Chưa kiểm toán,1758180595645.00,1748735062071.00,189327774868.00,18843728286.00,-33421932307.00,-30099733336.00,0.00,-115449129071.00,-45804863749.00,13495578027.00,-320333012.00,0.00,13175245015.00,-2638288017.00,10536956998.00,0.00,10536956998.00,210.00,13175245015.00,32212220957.00,80000000000.00,64000000000.00
5,21,ACM,Tập đoàn Khoáng sản Á Cường,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,5,2020,Đã kiểm toán,0.00,0.00,0.00,17910.00,-8935542145.00,-8935542145.00,0.00,0.00,-46152722426.00,-55088246661.00,0.00,0.00,-55088246661.00,0.00,-55088246661.00,0.00,-55088246661.00,0.00,,,1875000000.00,1500000000.00
5,21,ACM,Tập đoàn Khoáng sản Á Cường,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,5,2021,Đã kiểm toán,0.00,0.00,0.00,20430.00,-8911128095.00,-8911128095.00,0.00,0.00,-1107696370.00,-10018804035.00,-2845329435.00,0.00,-12864133470.00,0.00,-12864133470.00,0.00,-12864133470.00,-252.00,,,,
5,21,ACM,Tập đoàn Khoáng sản Á Cường,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,5,2022,Đã kiểm toán,0.00,0.00,0.00,25843.00,-8911128120.00,-8911128095.00,0.00,0.00,-572783436.00,-9483885713.00,-96986292.00,0.00,-9580872005.00,0.00,-9580872005.00,0.00,-9580872005.00,-188.00,,,,
5,21,ACM,Tập đoàn Khoáng sản Á Cường,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,5,2023,Đã kiểm toán,0.00,0.00,0.00,28672.00,-8911128131.00,-8911128131.00,0.00,0.00,-1017418144.00,-9928517603.00,-3600.00,0.00,-9928521203.00,0.00,-9928521203.00,0.00,-9928521203.00,-195.00,,,,
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,1031090432515.00,1031090432515.00,61590031527.00,607676703.00,-10734279505.00,-10450549198.00,0.00,0.00,-36620818194.00,14842610531.00,1212875844.00,0.00,16055486375.00,-4188197844.00,11867288531.00,-616066599.00,12483355130.00,3131.00,16055486375.00,2435405225.00,5000000000.00,4000000000.00
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,418594056001.00,418594056001.00,40961234950.00,365084743.00,-11002296982.00,-11001525957.00,425320086.00,0.00,-28096059310.00,2653283487.00,331665606.00,0.00,2984949093.00,-515799590.00,2469149503.00,5595782.00,2463553721.00,618.00,2984949093.00,1807657992.00,7000000000.00,5600000000.00
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,277915586281.00,277915586281.00,30831782551.00,11527801583.00,-9021967359.00,-9021779569.00,28442290.00,0.00,-32112650792.00,1253408273.00,159491846.00,0.00,1412900119.00,-1405005637.00,7894482.00,223153.00,7671329.00,2.00,1412900119.00,1598499590.00,8000000000.00,6400000000.00
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,272322041184.00,272124901184.00,30801449350.00,2730575187.00,-9724369462.00,-9574138164.00,-453762376.00,0.00,-23265022820.00,88869879.00,1440043102.00,0.00,1528912981.00,-1509279709.00,19633272.00,-102744480.00,122377752.00,7.00,1528912981.00,1134996600.00,8000000000.00,6400000000.00
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,,,,,,,,,,,,,,,,,,,,,,,,8000000000.00,6400000000.00
5,23,ACV,Cảng Hàng không VN,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2020,Chưa kiểm toán,7790879637901.00,7767469409673.00,1389416590981.00,2231498423569.00,-968296437082.00,-96219749004.00,146910225624.00,-146210582200.00,-666030319372.00,1987287901520.00,12972382180.00,0.00,2000260283700.00,-358713755760.00,1641546527940.00,-5929739557.00,1647476267497.00,577.00,2000260283700.00,2992133649464.00,2359000000000.00,1887200000000.00
5,23,ACV,Cảng Hàng không VN,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2021,Chưa kiểm toán,4774331114808.00,4752036055205.00,-785353712939.00,3253718649228.00,-204089149329.00,-88792729468.00,33260644371.00,-84663450420.00,-1231835815756.00,981037165155.00,9248069731.00,0.00,990285234886.00,-200685763876.00,789599471010.00,-169975597.00,789769446607.00,220.00,990285234886.00,2529606678309.00,2566000000000.00,2052800000000.00
5,23,ACV,Cảng Hàng không VN,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2022,Chưa kiểm toán,13899939268464.00,13806935017030.00,6498567481787.00,4113978002295.00,-93959675547.00,-73083857692.00,178867922871.00,-220063489580.00,-1704785102284.00,8772605139542.00,16426620724.00,0.00,8789031760266.00,-1699023443076.00,7090008317190.00,5538999343.00,7084469317847.00,2845.00,8789031760266.00,2338108613321.00,8488000000000.00,6790400000000.00
