Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Tổng lợi nhuận kế toán trước thuế,Khấu hao TSCĐ,Lãi/(lỗ) trước những thay đổi vốn lưu động,Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh (TT),"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác (TT)","Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác (TT)","Tiền chi cho vay, mua các công cụ nợ của đợn vị khác (TT)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (TT)",Lưu chuyển tiền tệ ròng từ hoạt động đầu tư (TT),"Tiền thu từ phát hành cổ phiếu, nhận góp vốn của chủ sở hữu (TT)","Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành (TT)",Tiền thu được các khoản đi vay (TT),Tiền trả nợ gốc vay (TT),Tiền thanh toán vốn gốc đi thuê tài chính (TT),Cổ tức đã trả (TT),Lưu chuyển tiền tệ từ hoạt động tài chính (TT),Lưu chuyển tiền thuần trong kỳ (TT),Tiền và tương đương tiền đầu kỳ (TT),Ảnh hưởng của chênh lệch tỷ giá (TT),Tiền và tương đương tiền cuối kỳ (TT)
5,14,ABT,Thủy sản Bến Tre,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2024,Chưa kiểm toán,60000000000.00,12689013639.00,80971188860.00,87752504190.00,-37318228300.00,137205387.00,-38191728247.00,0.00,-48943611482.00,0.00,0.00,258228802736.00,-226974945706.00,0.00,-23554477900.00,7699379130.00,46508271838.00,11064446214.00,-17736295.00,57554981757.00
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2020,Chưa kiểm toán,,1882182291.00,,-45696313345.00,-4174886500.00,7363637.00,0.00,0.00,-4167522863.00,0.00,0.00,9742675221466.00,-9653071801462.00,0.00,0.00,89603420004.00,39739583796.00,35225128890.00,0.00,74964712686.00
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2021,Chưa kiểm toán,,1902324950.00,,-819901975668.00,-2507945230.00,272454546.00,0.00,0.00,-2235490684.00,563739940000.00,0.00,13834412524368.00,-13630150134197.00,0.00,0.00,768002330171.00,-54135136181.00,74964712686.00,0.00,20829576505.00
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2022,Chưa kiểm toán,158387989968.00,3672044489.00,,16001140112.00,-14041134900.00,500000000.00,0.00,0.00,-13541134900.00,11060120000.00,0.00,2799642533000.00,-2659025533000.00,0.00,0.00,151677120000.00,154137125212.00,20829576505.00,0.00,174966701717.00
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2023,Đã kiểm toán,158387989968.00,5011551236.00,,-206292421829.00,-1705245850.00,0.00,0.00,0.00,49400761858.00,0.00,0.00,13303964643382.00,-13034019240854.00,0.00,0.00,269945402528.00,113053742557.00,174966701717.00,0.00,288020444274.00
5,15,ABW,Chứng khoán An Bình,UPCoM,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,5,2024,Chưa kiểm toán,158387989968.00,5192445948.00,,-1198462739530.00,-2205173800.00,7509090.00,0.00,0.00,55493250969.00,0.00,0.00,27285983042268.00,-26326797484679.00,0.00,0.00,959185557589.00,-183783930972.00,288020444274.00,0.00,104236513302.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2020,Đã kiểm toán,10602000000000.00,,9688384000000.00,10879261000000.00,-423132000000.00,,,,-395503000000.00,0.00,,29400000000.00,-170000000000.00,,0.00,-140600000000.00,10343158000000.00,35678913000000.00,0.00,46022071000000.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2021,Đã kiểm toán,15018000000000.00,,12326573000000.00,39925899000000.00,-636100000000.00,,,,-462403000000.00,0.00,,0.00,-2884000000000.00,,0.00,-2884000000000.00,36579496000000.00,46022071000000.00,0.00,82601567000000.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2022,Đã kiểm toán,20058000000000.00,,16413910000000.00,21274539000000.00,-511513000000.00,,,,-365878000000.00,0.00,,0.00,0.00,,0.00,0.00,20908661000000.00,82601567000000.00,0.00,103510228000000.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2023,Đã kiểm toán,20058000000000.00,,19421985000000.00,37136201000000.00,-1276249000000.00,,,,-1197256000000.00,0.00,,0.00,0.00,,-3377435000000.00,-3377435000000.00,32561510000000.00,103510228000000.00,0.00,136071738000000.00
5,16,ACB,ACB,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,5,2024,Chưa kiểm toán,20058000000000.00,,16709886000000.00,8370232000000.00,-919740000000.00,,,,-733311000000.00,0.00,,0.00,0.00,,-3884051000000.00,-3884051000000.00,3752870000000.00,136071738000000.00,0.00,139824608000000.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2020,Chưa kiểm toán,86389686776.00,9133588071.00,100428975369.00,-271566899633.00,-10173243974.00,160000000.00,-24000000000.00,24000000000.00,-9169615190.00,200000000000.00,0.00,424870574212.00,-265869221539.00,0.00,-5582317196.00,353419035477.00,72682520654.00,132036290477.00,0.00,204718811131.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2021,Chưa kiểm toán,120130097137.00,5429679807.00,55537806362.00,-457486593390.00,-1054600000.00,3381818182.00,-85000000000.00,85000000000.00,25341668265.00,0.00,0.00,588706684353.00,-254002809834.00,0.00,-15162976400.00,319540898119.00,-112604027006.00,204718811131.00,0.00,92114784125.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2022,Chưa kiểm toán,122481183038.00,4251203156.00,77766588855.00,-438757901789.00,-3729915825.00,54932807.00,-2374600000000.00,2055400000000.00,-270145008661.00,749999930000.00,0.00,493902371050.00,-433114698524.00,0.00,-83672153200.00,727115449326.00,18212538876.00,92114784125.00,0.00,110327323001.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2023,Đã kiểm toán,122481183038.00,3677672649.00,118152940239.00,-378501209725.00,-1200000000.00,0.00,-615600000000.00,761789814654.00,157988126917.00,0.00,0.00,813128191856.00,-683547358331.00,0.00,-1700000.00,129579133525.00,-90933949283.00,110327323001.00,0.00,19393373718.00
5,17,ACC,Đầu tư và XD Bình Dương ACC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2024,Chưa kiểm toán,122481183038.00,3018660803.00,29819929863.00,381363886527.00,0.00,66112500000.00,-505200000000.00,515140185346.00,-296677342998.00,0.00,0.00,672985968095.00,-726225086508.00,0.00,-2880000.00,-53241998413.00,31444545116.00,19393373718.00,0.00,50837918834.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2020,Chưa kiểm toán,16000000000.00,5280769301.00,35614114547.00,62680729378.00,-6367368183.00,181300000.00,0.00,0.00,-5978700929.00,0.00,0.00,155474176831.00,-155106075074.00,0.00,-12201084000.00,-11832982243.00,44869046206.00,17683864753.00,0.00,62552910959.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2021,Chưa kiểm toán,16000000000.00,5233617679.00,35952345395.00,-13946333572.00,-7314401889.00,0.00,0.00,0.00,-6794815595.00,0.00,0.00,159744870318.00,-158827510952.00,0.00,-13648216000.00,-12730856634.00,-33472005801.00,62552910959.00,0.00,29080905158.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2022,Chưa kiểm toán,16000000000.00,5764760201.00,19510951622.00,-14035419063.00,-3471491930.00,272222222.00,0.00,0.00,-2989081939.00,0.00,0.00,225484117587.00,-206594072006.00,0.00,-13806875000.00,5083170581.00,-11941330421.00,29080905158.00,0.00,17139574737.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2023,Đã kiểm toán,16000000000.00,4771200290.00,31541694829.00,22680529350.00,-2020574878.00,21272727.00,0.00,0.00,-1867716138.00,0.00,0.00,172013290903.00,-188058719478.00,0.00,-10674611500.00,-26720040075.00,-5907226863.00,17139574737.00,0.00,11232347874.00
5,18,ACE,Bê tông An Giang,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,,,,16000000000.00,,,,,,,,,,,,,,,,,,,
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2020,Chưa kiểm toán,688750000000.00,114379203711.00,597000411707.00,801860429353.00,-23169159495.00,37272727.00,-961000000000.00,325200000000.00,-583143265772.00,17187610000.00,-20030000000.00,1259088063936.00,-1172129254438.00,0.00,-315002678400.00,-230886258902.00,-12169095321.00,65461661002.00,-53347848.00,53239217833.00
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2021,Chưa kiểm toán,687625000000.00,114701008697.00,566936399303.00,170164358901.00,-13088736894.00,9090909.00,-1873825530311.00,1569500000000.00,-307563050231.00,30225593500.00,-65000000.00,2717756113523.00,-2459665101043.00,0.00,-104826892800.00,183424713180.00,46026021850.00,53239217833.00,-95630427.00,99169609256.00
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2022,Chưa kiểm toán,835000000000.00,110500933112.00,746922172421.00,388380051156.00,-18400278483.00,101284849.00,-1383200000000.00,1497995044955.00,72604936185.00,43748200000.00,0.00,2397968155776.00,-2149455806058.00,0.00,-464650732500.00,-172390182782.00,288594804559.00,99169609256.00,91328127.00,387855741942.00
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2023,Đã kiểm toán,835000000000.00,104130491627.00,582323753133.00,613900267221.00,-84102240244.00,1720663636.00,-2012500000000.00,1275025283033.00,-722378319560.00,9896000000.00,-9800000000.00,2074856226643.00,-2182012358549.00,0.00,-105486151400.00,-212546283306.00,-321024335645.00,387855741942.00,50855221.00,66882261518.00
5,19,ACG,Gỗ An Cường,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,5,2024,Chưa kiểm toán,835000000000.00,101060784385.00,647058401628.00,632652344273.00,-58566531424.00,1214336702.00,-2282350000000.00,1889680000000.00,-324544564342.00,0.00,0.00,2275486850599.00,-2254044438179.00,0.00,-241126563200.00,-219684150780.00,88423629151.00,66882261518.00,23727506.00,155329618175.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2020,Chưa kiểm toán,80000000000.00,43492342097.00,119113355454.00,-217551598340.00,-23575629483.00,0.00,0.00,0.00,-23446449483.00,0.00,0.00,1723994636813.00,-1505543798986.00,0.00,0.00,218450837827.00,-22547209996.00,61326462614.00,1775511.00,38781028129.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2021,Chưa kiểm toán,200000000000.00,42696999040.00,123324548326.00,361838886141.00,-2685105160.00,0.00,0.00,0.00,-2615105160.00,0.00,0.00,1595565125301.00,-1884144804173.00,0.00,-6895368510.00,-295475047382.00,63748733599.00,38781028129.00,-376941243.00,102152820485.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2022,Chưa kiểm toán,80000000000.00,37994055570.00,214291014242.00,51857134959.00,-10634643120.00,0.00,0.00,0.00,-10479851564.00,0.00,0.00,1157920718766.00,-1240054070699.00,0.00,-23199008340.00,-105332360273.00,-63955076878.00,102152820485.00,-130834021.00,38066909586.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2023,Đã kiểm toán,80000000000.00,34583281139.00,92326635288.00,-192889183027.00,-27464099082.00,0.00,0.00,0.00,-27191725324.00,0.00,0.00,1702488551335.00,-1414150423412.00,0.00,-35110106325.00,253228021598.00,33147113247.00,38066909586.00,-122009537.00,71092013296.00
5,20,ACL,Thủy sản CL An Giang,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2024,Chưa kiểm toán,80000000000.00,32212220957.00,77008841744.00,74144475329.00,-21219883107.00,0.00,0.00,0.00,-12931664487.00,0.00,0.00,1849400109037.00,-1915641146722.00,0.00,0.00,-66241037685.00,-5028226843.00,71092013296.00,37282699.00,66101069152.00
5,21,ACM,Tập đoàn Khoáng sản Á Cường,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,5,2020,Đã kiểm toán,1875000000.00,,,-843885369.00,0.00,0.00,0.00,0.00,17911.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-843867458.00,3002960173.00,0.00,2159092715.00
5,21,ACM,Tập đoàn Khoáng sản Á Cường,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,5,2021,Đã kiểm toán,,,,-1722948299.00,0.00,0.00,0.00,0.00,20430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1722927869.00,2158881515.00,0.00,435953646.00
5,21,ACM,Tập đoàn Khoáng sản Á Cường,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,5,2022,Đã kiểm toán,,,,-290850665.00,0.00,0.00,0.00,0.00,25843.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-290824822.00,435953646.00,0.00,145128824.00
5,21,ACM,Tập đoàn Khoáng sản Á Cường,UPCoM,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,5,2023,Đã kiểm toán,,,,764944227.00,0.00,0.00,0.00,0.00,26212.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,764970439.00,145128824.00,0.00,910099263.00
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,5000000000.00,2435405225.00,28059529664.00,-71793964189.00,-3816908639.00,0.00,0.00,0.00,-2759318436.00,0.00,0.00,346762517543.00,-347182107628.00,0.00,-3715170000.00,-4134760085.00,-78688042710.00,146431364102.00,0.00,67743321392.00
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,7000000000.00,1807657992.00,14442953883.00,-41861890593.00,-1267797073.00,6485000000.00,0.00,0.00,-5417712330.00,3896263405.00,0.00,331479756080.00,-338025723250.00,0.00,0.00,-2649703765.00,-49929306688.00,67743321392.00,0.00,17814014704.00
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,8000000000.00,1598499590.00,2503585044.00,15498651489.00,0.00,0.00,0.00,11201654288.00,11527557656.00,0.00,0.00,239020772160.00,-272673091340.00,0.00,0.00,-33652319180.00,-6626110035.00,17814014704.00,0.00,11187904669.00
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,8000000000.00,1134996600.00,9555212438.00,-2109649756.00,0.00,1663636362.00,0.00,0.00,15394211549.00,0.00,0.00,238996075569.00,-247889515334.00,0.00,0.00,-8893439765.00,4391122028.00,11187904669.00,0.00,15579026697.00
5,22,ACS,Xây lắp Thương mại 2,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,,,,8000000000.00,,,,,,,,,,,,,,,,,,,
5,23,ACV,Cảng Hàng không VN,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2020,Chưa kiểm toán,2359000000000.00,2992133649464.00,3601996945232.00,2662491221736.00,-2414386094866.00,303881097.00,-3886000000000.00,1622500000000.00,-2261435839374.00,-632730000.00,0.00,0.00,-245558622676.00,0.00,-3223085000.00,-249414437676.00,151640944686.00,349666161339.00,-2538784238.00,498768321787.00
5,23,ACV,Cảng Hàng không VN,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2021,Chưa kiểm toán,2566000000000.00,2529606678309.00,874183420334.00,-698850200510.00,-1651097817153.00,746050514.00,-1308500000000.00,1776500000000.00,1025216058047.00,0.00,0.00,0.00,-247880046877.00,0.00,-3192000.00,-247883238877.00,78482618660.00,498768321787.00,-4417690636.00,572833249811.00
5,23,ACV,Cảng Hàng không VN,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2022,Chưa kiểm toán,8488000000000.00,2338108613321.00,7721374708621.00,3263049057579.00,-4982359923366.00,1348865072.00,-2071100000000.00,4290000000000.00,-969930452820.00,0.00,0.00,0.00,-362423564971.00,0.00,-24510000.00,-362448074971.00,1930670529788.00,572833249811.00,-6987857888.00,2496515921711.00
5,23,ACV,Cảng Hàng không VN,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2023,Đã kiểm toán,8488000000000.00,2363750979686.99,12986771794771.00,6968920691428.00,-12893971902517.00,665491038.00,-2052700000000.00,6655100000000.00,-6273062992654.00,0.00,0.00,0.00,-366327406916.00,0.00,-2004560000.00,-368331966916.00,327525731858.00,2496515921711.00,19672129267.00,2843713782836.00
5,23,ACV,Cảng Hàng không VN,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2024,Chưa kiểm toán,8488000000000.00,2287748994878.00,14737244029798.00,9625843282665.00,-13282687303854.00,3432204920.00,-1507300000000.00,7154500000000.00,-5851655235959.00,0.00,0.00,0.00,-406437457176.00,0.00,-7200000000.00,-413637457176.00,3360550589530.00,2843713782836.00,102333788433.00,6306598160799.00
5,24,ADC,Mĩ thuật và Truyền thông,HNX,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2020,Chưa kiểm toán,18375000000.00,1398347684.00,15526930224.00,8070471117.00,-4308903888.00,0.00,0.00,318249226.00,-596096051.00,0.00,0.00,0.00,0.00,0.00,-4285150450.00,-4285150450.00,3189224616.00,37185892754.00,0.00,40375117370.00
5,24,ADC,Mĩ thuật và Truyền thông,HNX,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2021,Chưa kiểm toán,17375000000.00,1774530364.00,15104778741.00,-21584207334.00,-157158000.00,0.00,0.00,3368906793.00,4513597774.00,0.00,0.00,0.00,0.00,0.00,-4570675100.00,-4570675100.00,-21641284660.00,40375117370.00,0.00,18733832710.00
5,24,ADC,Mĩ thuật và Truyền thông,HNX,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2022,Chưa kiểm toán,21875000000.00,2050870492.00,18287967747.00,4800975323.00,-208760182.00,0.00,0.00,-7265817468.00,-6729457434.00,0.00,0.00,0.00,0.00,0.00,-5567935630.00,-5567935630.00,-7496417741.00,18733832710.00,0.00,11237414969.00
5,24,ADC,Mĩ thuật và Truyền thông,HNX,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2023,Đã kiểm toán,17500000000.00,2021807160.00,18568270202.00,28492648863.00,-645987878.00,0.00,0.00,5344705005.00,5585420574.00,0.00,0.00,0.00,0.00,0.00,-5971017690.00,-5971017690.00,28107051747.00,11237414969.00,0.00,39344466716.00
5,24,ADC,Mĩ thuật và Truyền thông,HNX,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5,2024,Chưa kiểm toán,17500000000.00,2020818547.00,17975091282.00,28881227517.00,-1174807046.00,0.00,-43000000000.00,0.00,-42221066891.00,0.00,0.00,0.00,0.00,0.00,-5971017690.00,-5971017690.00,-19310857064.00,39344466716.00,0.00,20033609652.00
5,25,ADG,Clever Group,HOSE,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Dịch vụ truyền thông,5,2020,Chưa kiểm toán,65000000000.00,5263245300.00,42263968393.00,5458914545.00,-28075329982.00,15273645455.00,-577264778495.00,429473139762.00,-146508249569.00,71594230000.00,0.00,281662307936.00,-208030274810.00,0.00,0.00,145226263126.00,4176928102.00,16331264620.00,38653625.00,20546846347.00
